loan_id,customer_id,account_id,branch_id,loan_start_date,loan_amount,outstanding_balance,interest_rate,currency_code,region_code,start_date,end_date,baseline,loan_type
LOAN_MEA_000883,CUST_MEA_000883,ACC_MEA_000883,BR_MEA_0083,2026-04-19,3234039.63,2985133.27,11.47,AED,MEA,2026-04-19,2028-02-27,loan_20260629,Corporate
LOAN_MEA_001418,CUST_MEA_001418,ACC_MEA_001418,BR_MEA_0018,2025-02-10,248881.49,124304.92,13.71,AED,MEA,2025-02-10,2025-08-12,loan_20260629,Retail
LOAN_MEA_000121,CUST_MEA_000121,ACC_MEA_000121,BR_MEA_0121,2025-10-22,209004.53,43137.55,7.4,AED,MEA,2025-10-22,2027-05-02,loan_20260629,Retail
LOAN_MEA_001546,CUST_MEA_001546,ACC_MEA_001546,BR_MEA_0146,2025-12-22,1428865.84,307370.86,5.38,AED,MEA,2025-12-22,2027-01-20,loan_20260629,SME
LOAN_MEA_000718,CUST_MEA_000718,ACC_MEA_000718,BR_MEA_0118,2026-02-05,403925.54,329738.4,4.18,AED,MEA,2026-02-05,2028-01-23,loan_20260629,Retail
LOAN_MEA_001609,CUST_MEA_000009,ACC_MEA_000009,BR_MEA_0009,2025-06-29,252963.73,222331.4,10.02,AED,MEA,2025-06-29,2026-11-26,loan_20260629,Retail
LOAN_MEA_001327,CUST_MEA_001327,ACC_MEA_001327,BR_MEA_0127,2025-09-13,236797.24,118196.76,12.04,AED,MEA,2025-09-13,2026-06-13,loan_20260629,Retail
LOAN_MEA_001653,CUST_MEA_000053,ACC_MEA_000053,BR_MEA_0053,2026-03-19,236515.91,157813.75,7.4,AED,MEA,2026-03-19,2027-09-28,loan_20260629,Retail
LOAN_MEA_000885,CUST_MEA_000885,ACC_MEA_000885,BR_MEA_0085,2026-01-29,919000.03,695661.6,4.73,AED,MEA,2026-01-29,2026-11-02,loan_20260629,SME
LOAN_MEA_000391,CUST_MEA_000391,ACC_MEA_000391,BR_MEA_0191,2025-04-08,2671738.58,739637.88,14.09,AED,MEA,2025-04-08,2026-08-13,loan_20260629,Corporate
LOAN_MEA_001044,CUST_MEA_001044,ACC_MEA_001044,BR_MEA_0044,2025-02-14,1928597.81,1691332.34,7.28,AED,MEA,2025-02-14,2026-01-15,loan_20260629,Corporate
LOAN_MEA_000983,CUST_MEA_000983,ACC_MEA_000983,BR_MEA_0183,2025-06-11,388540.54,176602.9,9.41,AED,MEA,2025-06-11,2026-06-16,loan_20260629,SME
LOAN_MEA_000691,CUST_MEA_000691,ACC_MEA_000691,BR_MEA_0091,2025-10-26,1227687.25,637408.31,15.52,AED,MEA,2025-10-26,2026-04-02,loan_20260629,SME
LOAN_MEA_000909,CUST_MEA_000909,ACC_MEA_000909,BR_MEA_0109,2025-08-11,127152.27,91643.12,4.89,AED,MEA,2025-08-11,2027-03-29,loan_20260629,Retail
LOAN_MEA_001614,CUST_MEA_000014,ACC_MEA_000014,BR_MEA_0014,2026-02-26,1151947.61,458498.49,15.17,AED,MEA,2026-02-26,2027-12-14,loan_20260629,SME
LOAN_MEA_000793,CUST_MEA_000793,ACC_MEA_000793,BR_MEA_0193,2025-05-05,188788.82,63704.89,5.75,AED,MEA,2025-05-05,2026-08-15,loan_20260629,Retail
LOAN_MEA_001632,CUST_MEA_000032,ACC_MEA_000032,BR_MEA_0032,2025-03-20,374219.23,278318.18,13.76,AED,MEA,2025-03-20,2025-10-03,loan_20260629,Retail
LOAN_MEA_001644,CUST_MEA_000044,ACC_MEA_000044,BR_MEA_0044,2026-06-01,69336.45,64465.47,4.17,AED,MEA,2026-06-01,2027-07-29,loan_20260629,Retail
LOAN_MEA_001191,CUST_MEA_001191,ACC_MEA_001191,BR_MEA_0191,2026-02-24,44950715.87,39541338.13,6.02,AED,MEA,2026-02-24,2027-08-29,loan_20260629,Mega Corporate
LOAN_MEA_001543,CUST_MEA_001543,ACC_MEA_001543,BR_MEA_0143,2025-06-18,339054.09,251917.51,5.57,AED,MEA,2025-06-18,2026-06-01,loan_20260629,Retail
LOAN_MEA_001009,CUST_MEA_001009,ACC_MEA_001009,BR_MEA_0009,2025-08-01,3021206.87,1641548.08,14.28,AED,MEA,2025-08-01,2027-04-01,loan_20260629,Corporate
LOAN_MEA_001179,CUST_MEA_001179,ACC_MEA_001179,BR_MEA_0179,2025-02-15,166790.5,33394.28,5.76,AED,MEA,2025-02-15,2026-09-01,loan_20260629,Retail
LOAN_MEA_001674,CUST_MEA_000074,ACC_MEA_000074,BR_MEA_0074,2025-01-28,148619.49,56320.89,13.78,AED,MEA,2025-01-28,2025-07-11,loan_20260629,Retail
LOAN_MEA_001592,CUST_MEA_001592,ACC_MEA_001592,BR_MEA_0192,2026-04-18,4889351.76,1234889.7,6.69,AED,MEA,2026-04-18,2027-08-11,loan_20260629,Corporate
LOAN_MEA_000969,CUST_MEA_000969,ACC_MEA_000969,BR_MEA_0169,2025-12-18,1507269.39,1392363.98,4.17,AED,MEA,2025-12-18,2027-04-30,loan_20260629,SME
LOAN_MEA_001431,CUST_MEA_001431,ACC_MEA_001431,BR_MEA_0031,2025-07-19,5829749.52,5084441.59,10.91,AED,MEA,2025-07-19,2026-11-27,loan_20260629,Corporate
LOAN_MEA_000713,CUST_MEA_000713,ACC_MEA_000713,BR_MEA_0113,2025-02-08,1486000.49,1213793.07,7.39,AED,MEA,2025-02-08,2025-05-19,loan_20260629,SME
LOAN_MEA_000311,CUST_MEA_000311,ACC_MEA_000311,BR_MEA_0111,2025-09-14,257101.06,82687.79,9.15,AED,MEA,2025-09-14,2026-04-09,loan_20260629,Retail
LOAN_MEA_001288,CUST_MEA_001288,ACC_MEA_001288,BR_MEA_0088,2025-05-20,33718784.34,23767702.72,7.91,AED,MEA,2025-05-20,2026-07-18,loan_20260629,Mega Corporate
LOAN_MEA_000918,CUST_MEA_000918,ACC_MEA_000918,BR_MEA_0118,2026-04-21,9972015.26,6751597.59,9.71,AED,MEA,2026-04-21,2027-11-28,loan_20260629,Corporate
LOAN_MEA_001417,CUST_MEA_001417,ACC_MEA_001417,BR_MEA_0017,2026-04-18,222729.61,93008.43,7.89,AED,MEA,2026-04-18,2026-09-24,loan_20260629,Retail
LOAN_MEA_001315,CUST_MEA_001315,ACC_MEA_001315,BR_MEA_0115,2025-03-26,1342415.34,418291.3,15.64,AED,MEA,2025-03-26,2027-01-06,loan_20260629,SME
LOAN_MEA_001518,CUST_MEA_001518,ACC_MEA_001518,BR_MEA_0118,2025-09-06,1302683.76,927616.06,11.36,AED,MEA,2025-09-06,2027-02-26,loan_20260629,SME
LOAN_MEA_000900,CUST_MEA_000900,ACC_MEA_000900,BR_MEA_0100,2025-05-24,429416.36,102253.87,10.83,AED,MEA,2025-05-24,2026-12-17,loan_20260629,Retail
LOAN_MEA_001049,CUST_MEA_001049,ACC_MEA_001049,BR_MEA_0049,2025-10-13,343447.72,111412.65,13.27,AED,MEA,2025-10-13,2026-06-25,loan_20260629,Retail
LOAN_MEA_000553,CUST_MEA_000553,ACC_MEA_000553,BR_MEA_0153,2025-06-24,473210.28,397138.85,8.35,AED,MEA,2025-06-24,2025-10-10,loan_20260629,Retail
LOAN_MEA_000309,CUST_MEA_000309,ACC_MEA_000309,BR_MEA_0109,2025-04-13,383960.38,85353.94,4.97,AED,MEA,2025-04-13,2026-01-09,loan_20260629,Retail
LOAN_MEA_001714,CUST_MEA_000114,ACC_MEA_000114,BR_MEA_0114,2025-10-29,318269.6,85678.76,7.33,AED,MEA,2025-10-29,2026-06-03,loan_20260629,Retail
LOAN_MEA_000483,CUST_MEA_000483,ACC_MEA_000483,BR_MEA_0083,2026-02-05,291208.69,85670.48,15.16,AED,MEA,2026-02-05,2026-10-25,loan_20260629,SME
LOAN_MEA_001257,CUST_MEA_001257,ACC_MEA_001257,BR_MEA_0057,2025-03-21,823950.17,153454.74,11.03,AED,MEA,2025-03-21,2025-06-30,loan_20260629,SME
LOAN_MEA_000021,CUST_MEA_000021,ACC_MEA_000021,BR_MEA_0021,2025-10-07,506182.89,354109.74,15.69,AED,MEA,2025-10-07,2026-06-11,loan_20260629,Retail
LOAN_MEA_000506,CUST_MEA_000506,ACC_MEA_000506,BR_MEA_0106,2026-03-28,5614609.07,3849659.62,13.75,AED,MEA,2026-03-28,2027-06-27,loan_20260629,Corporate
LOAN_MEA_001106,CUST_MEA_001106,ACC_MEA_001106,BR_MEA_0106,2025-07-02,375483.28,197638.27,5.57,AED,MEA,2025-07-02,2026-05-09,loan_20260629,SME
LOAN_MEA_000023,CUST_MEA_000023,ACC_MEA_000023,BR_MEA_0023,2025-02-05,1513155.63,1428913.04,11.55,AED,MEA,2025-02-05,2026-11-02,loan_20260629,SME
LOAN_MEA_000805,CUST_MEA_000805,ACC_MEA_000805,BR_MEA_0005,2025-08-10,3585320.19,1513074.35,15.0,AED,MEA,2025-08-10,2027-02-03,loan_20260629,Corporate
LOAN_MEA_000890,CUST_MEA_000890,ACC_MEA_000890,BR_MEA_0090,2025-02-18,7242293.7,2558138.58,12.38,AED,MEA,2025-02-18,2026-11-05,loan_20260629,Corporate
LOAN_MEA_001222,CUST_MEA_001222,ACC_MEA_001222,BR_MEA_0022,2025-04-16,3231037.84,2309866.23,8.72,AED,MEA,2025-04-16,2026-08-18,loan_20260629,Corporate
LOAN_MEA_000468,CUST_MEA_000468,ACC_MEA_000468,BR_MEA_0068,2025-11-12,413235.17,117238.72,7.03,AED,MEA,2025-11-12,2027-05-10,loan_20260629,Retail
LOAN_MEA_001476,CUST_MEA_001476,ACC_MEA_001476,BR_MEA_0076,2025-02-23,8063154.82,2849087.15,15.29,AED,MEA,2025-02-23,2027-01-26,loan_20260629,Corporate
LOAN_MEA_000100,CUST_MEA_000100,ACC_MEA_000100,BR_MEA_0100,2025-01-05,521986.5,386436.99,8.71,AED,MEA,2025-01-05,2025-05-24,loan_20260629,Retail
LOAN_MEA_000822,CUST_MEA_000822,ACC_MEA_000822,BR_MEA_0022,2026-01-22,203940.95,62200.12,11.46,AED,MEA,2026-01-22,2026-11-14,loan_20260629,Retail
LOAN_MEA_001424,CUST_MEA_001424,ACC_MEA_001424,BR_MEA_0024,2025-09-13,191890.93,145013.23,6.77,AED,MEA,2025-09-13,2026-12-30,loan_20260629,Retail
LOAN_MEA_000299,CUST_MEA_000299,ACC_MEA_000299,BR_MEA_0099,2025-09-02,620070.32,447590.87,11.5,AED,MEA,2025-09-02,2026-06-23,loan_20260629,SME
LOAN_MEA_001740,CUST_MEA_000140,ACC_MEA_000140,BR_MEA_0140,2025-04-04,1697297.36,539883.74,5.85,AED,MEA,2025-04-04,2025-07-19,loan_20260629,Corporate
LOAN_MEA_000749,CUST_MEA_000749,ACC_MEA_000749,BR_MEA_0149,2026-03-08,101174.15,60670.65,11.12,AED,MEA,2026-03-08,2026-07-04,loan_20260629,Retail
LOAN_MEA_000142,CUST_MEA_000142,ACC_MEA_000142,BR_MEA_0142,2025-01-15,4997625.77,2878171.51,15.9,AED,MEA,2025-01-15,2026-03-26,loan_20260629,Corporate
LOAN_MEA_001001,CUST_MEA_001001,ACC_MEA_001001,BR_MEA_0001,2025-07-16,1316446.06,1246324.15,15.93,AED,MEA,2025-07-16,2025-12-17,loan_20260629,SME
LOAN_MEA_001301,CUST_MEA_001301,ACC_MEA_001301,BR_MEA_0101,2025-08-14,1429214.8,764118.27,12.65,AED,MEA,2025-08-14,2026-02-18,loan_20260629,SME
LOAN_MEA_001544,CUST_MEA_001544,ACC_MEA_001544,BR_MEA_0144,2025-06-21,3976280.46,3201303.94,11.86,AED,MEA,2025-06-21,2026-03-09,loan_20260629,Corporate
LOAN_MEA_000992,CUST_MEA_000992,ACC_MEA_000992,BR_MEA_0192,2025-02-15,429224.09,211052.24,5.44,AED,MEA,2025-02-15,2026-07-15,loan_20260629,Retail
LOAN_MEA_000960,CUST_MEA_000960,ACC_MEA_000960,BR_MEA_0160,2026-06-09,27171003.28,15847271.32,8.75,AED,MEA,2026-06-09,2026-12-26,loan_20260629,Mega Corporate
LOAN_MEA_000441,CUST_MEA_000441,ACC_MEA_000441,BR_MEA_0041,2025-12-01,46894354.18,26731778.0,7.05,AED,MEA,2025-12-01,2027-01-25,loan_20260629,Mega Corporate
LOAN_MEA_000826,CUST_MEA_000826,ACC_MEA_000826,BR_MEA_0026,2025-07-14,271174.36,246082.9,12.72,AED,MEA,2025-07-14,2026-05-12,loan_20260629,Retail
LOAN_MEA_001029,CUST_MEA_001029,ACC_MEA_001029,BR_MEA_0029,2026-02-09,107549.45,95616.73,14.18,AED,MEA,2026-02-09,2027-07-22,loan_20260629,Retail
LOAN_MEA_001752,CUST_MEA_000152,ACC_MEA_000152,BR_MEA_0152,2025-05-04,1396197.59,532952.09,13.51,AED,MEA,2025-05-04,2026-03-27,loan_20260629,SME
LOAN_MEA_000403,CUST_MEA_000403,ACC_MEA_000403,BR_MEA_0003,2025-08-07,1539242.23,692547.98,9.17,AED,MEA,2025-08-07,2026-02-21,loan_20260629,SME
LOAN_MEA_001209,CUST_MEA_001209,ACC_MEA_001209,BR_MEA_0009,2026-01-01,500454.83,454035.45,13.81,AED,MEA,2026-01-01,2027-02-26,loan_20260629,Retail
LOAN_MEA_000014,CUST_MEA_000014,ACC_MEA_000014,BR_MEA_0014,2025-06-27,7337350.1,2477980.85,13.12,AED,MEA,2025-06-27,2025-10-10,loan_20260629,Corporate
LOAN_MEA_001621,CUST_MEA_000021,ACC_MEA_000021,BR_MEA_0021,2026-02-16,260627.6,96296.72,9.08,AED,MEA,2026-02-16,2027-04-05,loan_20260629,Retail
LOAN_MEA_001031,CUST_MEA_001031,ACC_MEA_001031,BR_MEA_0031,2025-01-13,465746.91,109061.88,12.21,AED,MEA,2025-01-13,2026-05-16,loan_20260629,SME
LOAN_MEA_000920,CUST_MEA_000920,ACC_MEA_000920,BR_MEA_0120,2025-08-06,6261360.17,1849059.87,9.17,AED,MEA,2025-08-06,2027-02-16,loan_20260629,Corporate
LOAN_MEA_001525,CUST_MEA_001525,ACC_MEA_001525,BR_MEA_0125,2025-08-14,7530177.81,1791371.94,15.63,AED,MEA,2025-08-14,2026-01-18,loan_20260629,Corporate
LOAN_MEA_001346,CUST_MEA_001346,ACC_MEA_001346,BR_MEA_0146,2025-10-13,156634.04,81118.54,7.93,AED,MEA,2025-10-13,2027-01-23,loan_20260629,Retail
LOAN_MEA_001567,CUST_MEA_001567,ACC_MEA_001567,BR_MEA_0167,2025-02-14,11773199.0,4652195.51,5.99,AED,MEA,2025-02-14,2025-07-22,loan_20260629,Mega Corporate
LOAN_MEA_000707,CUST_MEA_000707,ACC_MEA_000707,BR_MEA_0107,2025-08-12,292646.81,63179.43,7.09,AED,MEA,2025-08-12,2027-01-04,loan_20260629,SME
LOAN_MEA_000281,CUST_MEA_000281,ACC_MEA_000281,BR_MEA_0081,2025-11-05,1673280.26,1169951.33,10.8,AED,MEA,2025-11-05,2027-10-09,loan_20260629,SME
LOAN_MEA_000963,CUST_MEA_000963,ACC_MEA_000963,BR_MEA_0163,2026-05-27,463903.15,240217.42,7.59,AED,MEA,2026-05-27,2026-12-07,loan_20260629,Retail
LOAN_MEA_001482,CUST_MEA_001482,ACC_MEA_001482,BR_MEA_0082,2025-06-25,1534261.31,719225.18,4.34,AED,MEA,2025-06-25,2026-06-07,loan_20260629,SME
LOAN_MEA_001226,CUST_MEA_001226,ACC_MEA_001226,BR_MEA_0026,2025-04-08,452045.48,88256.61,11.1,AED,MEA,2025-04-08,2027-03-13,loan_20260629,Retail
LOAN_MEA_000548,CUST_MEA_000548,ACC_MEA_000548,BR_MEA_0148,2025-11-29,160667.67,59232.89,4.46,AED,MEA,2025-11-29,2027-03-31,loan_20260629,Retail
LOAN_MEA_000974,CUST_MEA_000974,ACC_MEA_000974,BR_MEA_0174,2025-05-17,359861.24,197554.36,13.57,AED,MEA,2025-05-17,2026-07-21,loan_20260629,Retail
LOAN_MEA_000943,CUST_MEA_000943,ACC_MEA_000943,BR_MEA_0143,2025-06-29,472504.44,447517.85,4.19,AED,MEA,2025-06-29,2026-08-18,loan_20260629,Retail
LOAN_MEA_000507,CUST_MEA_000507,ACC_MEA_000507,BR_MEA_0107,2026-05-09,18801545.64,13236936.98,5.4,AED,MEA,2026-05-09,2026-10-15,loan_20260629,Mega Corporate
LOAN_MEA_000875,CUST_MEA_000875,ACC_MEA_000875,BR_MEA_0075,2025-12-10,1200394.01,526834.19,12.61,AED,MEA,2025-12-10,2026-03-28,loan_20260629,SME
LOAN_MEA_001281,CUST_MEA_001281,ACC_MEA_001281,BR_MEA_0081,2026-04-05,1196458.99,1120210.39,15.28,AED,MEA,2026-04-05,2027-07-30,loan_20260629,SME
LOAN_MEA_000102,CUST_MEA_000102,ACC_MEA_000102,BR_MEA_0102,2026-06-08,47266386.63,16738174.71,5.77,AED,MEA,2026-06-08,2027-05-02,loan_20260629,Mega Corporate
LOAN_MEA_001776,CUST_MEA_000176,ACC_MEA_000176,BR_MEA_0176,2026-05-31,518468.58,141090.59,8.4,AED,MEA,2026-05-31,2028-04-21,loan_20260629,Retail
LOAN_MEA_000112,CUST_MEA_000112,ACC_MEA_000112,BR_MEA_0112,2025-01-14,158081.93,54960.39,11.68,AED,MEA,2025-01-14,2025-12-08,loan_20260629,Retail
LOAN_MEA_001432,CUST_MEA_001432,ACC_MEA_001432,BR_MEA_0032,2025-01-22,323020.37,260169.97,13.2,AED,MEA,2025-01-22,2025-08-27,loan_20260629,Retail
LOAN_MEA_000167,CUST_MEA_000167,ACC_MEA_000167,BR_MEA_0167,2025-11-13,484710.74,371323.47,4.06,AED,MEA,2025-11-13,2026-10-11,loan_20260629,Retail
LOAN_MEA_000001,CUST_MEA_000001,ACC_MEA_000001,BR_MEA_0001,2026-03-15,1617512.33,885511.76,4.55,AED,MEA,2026-03-15,2027-02-17,loan_20260629,SME
LOAN_MEA_001027,CUST_MEA_001027,ACC_MEA_001027,BR_MEA_0027,2025-03-23,1669559.67,612226.27,12.0,AED,MEA,2025-03-23,2025-08-21,loan_20260629,SME
LOAN_MEA_001045,CUST_MEA_001045,ACC_MEA_001045,BR_MEA_0045,2025-05-21,323646.41,148117.62,7.65,AED,MEA,2025-05-21,2026-09-06,loan_20260629,Retail
LOAN_MEA_000129,CUST_MEA_000129,ACC_MEA_000129,BR_MEA_0129,2026-05-26,8173771.55,3484963.58,9.22,AED,MEA,2026-05-26,2027-06-23,loan_20260629,Corporate
LOAN_MEA_000564,CUST_MEA_000564,ACC_MEA_000564,BR_MEA_0164,2025-07-26,1752857.26,1222570.63,10.49,AED,MEA,2025-07-26,2026-03-28,loan_20260629,SME
LOAN_MEA_001014,CUST_MEA_001014,ACC_MEA_001014,BR_MEA_0014,2026-01-20,42539733.63,10314757.61,7.13,AED,MEA,2026-01-20,2026-11-15,loan_20260629,Mega Corporate
LOAN_MEA_000995,CUST_MEA_000995,ACC_MEA_000995,BR_MEA_0195,2025-02-08,1723194.23,320049.6,8.93,AED,MEA,2025-02-08,2026-01-07,loan_20260629,SME
LOAN_MEA_000374,CUST_MEA_000374,ACC_MEA_000374,BR_MEA_0174,2026-03-31,119210.38,54007.46,12.07,AED,MEA,2026-03-31,2027-05-31,loan_20260629,Retail
LOAN_MEA_001196,CUST_MEA_001196,ACC_MEA_001196,BR_MEA_0196,2025-05-18,326553.11,203850.59,11.05,AED,MEA,2025-05-18,2026-05-27,loan_20260629,Retail
LOAN_MEA_001657,CUST_MEA_000057,ACC_MEA_000057,BR_MEA_0057,2025-11-22,477465.88,155064.08,13.6,AED,MEA,2025-11-22,2026-04-01,loan_20260629,SME
LOAN_MEA_001511,CUST_MEA_001511,ACC_MEA_001511,BR_MEA_0111,2026-03-01,1559915.23,945195.17,4.46,AED,MEA,2026-03-01,2027-03-21,loan_20260629,SME
LOAN_MEA_000118,CUST_MEA_000118,ACC_MEA_000118,BR_MEA_0118,2025-01-25,1657863.64,1499602.72,6.58,AED,MEA,2025-01-25,2025-12-15,loan_20260629,Corporate
LOAN_MEA_000338,CUST_MEA_000338,ACC_MEA_000338,BR_MEA_0138,2025-12-06,379343.03,328490.54,15.76,AED,MEA,2025-12-06,2027-02-19,loan_20260629,SME
LOAN_MEA_000326,CUST_MEA_000326,ACC_MEA_000326,BR_MEA_0126,2025-09-06,192259.14,31280.47,13.44,AED,MEA,2025-09-06,2026-07-03,loan_20260629,Retail
LOAN_MEA_001242,CUST_MEA_001242,ACC_MEA_001242,BR_MEA_0042,2025-02-25,330725.7,59985.31,12.59,AED,MEA,2025-02-25,2026-02-04,loan_20260629,Retail
LOAN_MEA_000546,CUST_MEA_000546,ACC_MEA_000546,BR_MEA_0146,2025-08-16,1594651.2,1246461.42,5.07,AED,MEA,2025-08-16,2027-07-29,loan_20260629,SME
LOAN_MEA_001317,CUST_MEA_001317,ACC_MEA_001317,BR_MEA_0117,2026-01-26,1456772.16,820709.02,6.19,AED,MEA,2026-01-26,2027-10-11,loan_20260629,SME
LOAN_MEA_001397,CUST_MEA_001397,ACC_MEA_001397,BR_MEA_0197,2025-11-26,10475981.21,9694642.74,13.33,AED,MEA,2025-11-26,2026-08-30,loan_20260629,Corporate
LOAN_MEA_000753,CUST_MEA_000753,ACC_MEA_000753,BR_MEA_0153,2026-03-29,882289.66,180725.25,9.0,AED,MEA,2026-03-29,2026-07-03,loan_20260629,SME
LOAN_MEA_000529,CUST_MEA_000529,ACC_MEA_000529,BR_MEA_0129,2025-03-08,172673.15,149104.89,15.62,AED,MEA,2025-03-08,2026-10-22,loan_20260629,Retail
LOAN_MEA_000944,CUST_MEA_000944,ACC_MEA_000944,BR_MEA_0144,2025-03-13,2877211.23,2505232.03,5.7,AED,MEA,2025-03-13,2025-12-25,loan_20260629,Corporate
LOAN_MEA_001706,CUST_MEA_000106,ACC_MEA_000106,BR_MEA_0106,2025-02-23,1445231.44,751482.05,15.42,AED,MEA,2025-02-23,2025-10-15,loan_20260629,SME
LOAN_MEA_000026,CUST_MEA_000026,ACC_MEA_000026,BR_MEA_0026,2025-07-29,301685.95,63462.64,14.23,AED,MEA,2025-07-29,2026-03-04,loan_20260629,Retail
LOAN_MEA_001259,CUST_MEA_001259,ACC_MEA_001259,BR_MEA_0059,2025-04-04,1549727.76,1078295.16,12.12,AED,MEA,2025-04-04,2025-12-27,loan_20260629,SME
LOAN_MEA_001691,CUST_MEA_000091,ACC_MEA_000091,BR_MEA_0091,2025-07-29,772440.78,502144.94,15.54,AED,MEA,2025-07-29,2026-06-25,loan_20260629,SME
LOAN_MEA_001483,CUST_MEA_001483,ACC_MEA_001483,BR_MEA_0083,2026-06-04,2077859.79,350223.1,9.99,AED,MEA,2026-06-04,2026-11-21,loan_20260629,Corporate
LOAN_MEA_001373,CUST_MEA_001373,ACC_MEA_001373,BR_MEA_0173,2026-03-13,4016379.13,2855607.9,15.18,AED,MEA,2026-03-13,2027-10-02,loan_20260629,Corporate
LOAN_MEA_000392,CUST_MEA_000392,ACC_MEA_000392,BR_MEA_0192,2025-11-15,711143.37,628797.44,9.67,AED,MEA,2025-11-15,2026-07-31,loan_20260629,SME
LOAN_MEA_000976,CUST_MEA_000976,ACC_MEA_000976,BR_MEA_0176,2025-07-22,911801.89,445336.41,12.08,AED,MEA,2025-07-22,2026-06-27,loan_20260629,SME
LOAN_MEA_001700,CUST_MEA_000100,ACC_MEA_000100,BR_MEA_0100,2026-03-11,858261.4,639327.61,6.44,AED,MEA,2026-03-11,2026-12-06,loan_20260629,SME
LOAN_MEA_000697,CUST_MEA_000697,ACC_MEA_000697,BR_MEA_0097,2025-09-12,381565.79,321799.32,6.89,AED,MEA,2025-09-12,2026-10-17,loan_20260629,Retail
LOAN_MEA_001792,CUST_MEA_000192,ACC_MEA_000192,BR_MEA_0192,2025-10-20,369219.53,238752.86,9.37,AED,MEA,2025-10-20,2027-08-31,loan_20260629,Retail
LOAN_MEA_000279,CUST_MEA_000279,ACC_MEA_000279,BR_MEA_0079,2026-04-05,95868.62,73998.44,9.42,AED,MEA,2026-04-05,2027-01-26,loan_20260629,Retail
LOAN_MEA_000724,CUST_MEA_000724,ACC_MEA_000724,BR_MEA_0124,2025-10-06,6481233.01,4180333.8,15.21,AED,MEA,2025-10-06,2027-05-11,loan_20260629,Corporate
LOAN_MEA_000364,CUST_MEA_000364,ACC_MEA_000364,BR_MEA_0164,2025-03-23,309078.95,60737.38,8.31,AED,MEA,2025-03-23,2026-06-24,loan_20260629,Retail
LOAN_MEA_000413,CUST_MEA_000413,ACC_MEA_000413,BR_MEA_0013,2026-02-12,141252.49,126821.54,11.33,AED,MEA,2026-02-12,2027-06-03,loan_20260629,Retail
LOAN_MEA_000816,CUST_MEA_000816,ACC_MEA_000816,BR_MEA_0016,2025-06-21,5241265.74,3292115.94,4.39,AED,MEA,2025-06-21,2027-01-14,loan_20260629,Corporate
LOAN_MEA_001484,CUST_MEA_001484,ACC_MEA_001484,BR_MEA_0084,2026-03-28,1298954.14,212277.91,13.47,AED,MEA,2026-03-28,2027-09-01,loan_20260629,SME
LOAN_MEA_000207,CUST_MEA_000207,ACC_MEA_000207,BR_MEA_0007,2026-06-02,266300.14,154055.76,15.91,AED,MEA,2026-06-02,2028-05-16,loan_20260629,Retail
LOAN_MEA_000431,CUST_MEA_000431,ACC_MEA_000431,BR_MEA_0031,2026-03-20,314869.59,180884.81,4.83,AED,MEA,2026-03-20,2026-11-24,loan_20260629,Retail
LOAN_MEA_000734,CUST_MEA_000734,ACC_MEA_000734,BR_MEA_0134,2026-05-09,789595.02,183986.99,6.14,AED,MEA,2026-05-09,2026-08-27,loan_20260629,SME
LOAN_MEA_000590,CUST_MEA_000590,ACC_MEA_000590,BR_MEA_0190,2026-01-26,2033979.01,1064873.26,6.34,AED,MEA,2026-01-26,2027-07-07,loan_20260629,Corporate
LOAN_MEA_001787,CUST_MEA_000187,ACC_MEA_000187,BR_MEA_0187,2025-03-27,149698.81,81470.04,6.85,AED,MEA,2025-03-27,2026-04-28,loan_20260629,Retail
LOAN_MEA_000933,CUST_MEA_000933,ACC_MEA_000933,BR_MEA_0133,2025-06-06,431161.91,250874.63,5.88,AED,MEA,2025-06-06,2027-03-24,loan_20260629,Retail
LOAN_MEA_000865,CUST_MEA_000865,ACC_MEA_000865,BR_MEA_0065,2025-06-29,388116.09,238436.75,8.08,AED,MEA,2025-06-29,2026-06-17,loan_20260629,SME
LOAN_MEA_001057,CUST_MEA_001057,ACC_MEA_001057,BR_MEA_0057,2026-01-25,139271.72,59408.05,13.68,AED,MEA,2026-01-25,2027-08-12,loan_20260629,Retail
LOAN_MEA_001731,CUST_MEA_000131,ACC_MEA_000131,BR_MEA_0131,2025-11-10,104316.34,58704.15,10.7,AED,MEA,2025-11-10,2027-05-18,loan_20260629,Retail
LOAN_MEA_001205,CUST_MEA_001205,ACC_MEA_001205,BR_MEA_0005,2025-10-18,186918.92,67330.29,6.23,AED,MEA,2025-10-18,2027-02-04,loan_20260629,Retail
LOAN_MEA_001500,CUST_MEA_001500,ACC_MEA_001500,BR_MEA_0100,2026-05-08,70033.77,47009.46,15.86,AED,MEA,2026-05-08,2026-10-18,loan_20260629,Retail
LOAN_MEA_000034,CUST_MEA_000034,ACC_MEA_000034,BR_MEA_0034,2025-12-08,925977.98,633672.88,10.86,AED,MEA,2025-12-08,2026-07-25,loan_20260629,SME
LOAN_MEA_000787,CUST_MEA_000787,ACC_MEA_000787,BR_MEA_0187,2026-04-26,6926714.6,4552659.94,6.66,AED,MEA,2026-04-26,2027-02-10,loan_20260629,Corporate
LOAN_MEA_000024,CUST_MEA_000024,ACC_MEA_000024,BR_MEA_0024,2025-06-08,895364.51,142488.44,7.76,AED,MEA,2025-06-08,2026-03-19,loan_20260629,SME
